side	keyword	normalized_keyword	entity_id	display_name	matched_field	matched_text	match_method
source	voice	voice	ENT_889388B7942055CBE118	voice disturbance	aliases	voice disturbance	normalized_substring
source	voice	voice	ENT_889388B7942055CBE118	voice disturbance	display_name	voice disturbance	normalized_substring
source	voice	voice	ENT_88CAE4BD2221987E9814	human voice	aliases	human voice	normalized_substring
source	voice	voice	ENT_88CAE4BD2221987E9814	human voice	display_name	human voice	normalized_substring
source	vocal	vocal	ENT_88F73DDF619F917CA9EB	vocal folds vibration	aliases	vocal folds vibration	normalized_substring
source	vocal	vocal	ENT_88F73DDF619F917CA9EB	vocal folds vibration	display_name	vocal folds vibration	normalized_substring
source	voice	voice	ENT_8995FE686C5311B643F0	positive voice tone ratings	aliases	positive voice tone ratings	normalized_substring
source	voice	voice	ENT_8995FE686C5311B643F0	positive voice tone ratings	display_name	positive voice tone ratings	normalized_substring
source	voice	voice	ENT_89E24B937BF5A8E81CAE	Voice-Based Arithmetic System	aliases	Voice-Based Arithmetic System	normalized_substring
source	voice	voice	ENT_89E24B937BF5A8E81CAE	Voice-Based Arithmetic System	display_name	Voice-Based Arithmetic System	normalized_substring
source	voice	voice	ENT_8A0B5D7CE46B1992DFAD	distinct voice characteristics	aliases	distinct voice characteristics	normalized_substring
source	voice	voice	ENT_8A0B5D7CE46B1992DFAD	distinct voice characteristics	display_name	distinct voice characteristics	normalized_substring
source	voice	voice	ENT_8A105E4022E9C362945D	voice	aliases	voice	normalized_substring
source	voice	voice	ENT_8A105E4022E9C362945D	voice	display_name	voice	normalized_substring
source	voice	voice	ENT_8A22639926ED913B0695	photovoice	aliases	photovoice	normalized_substring
source	voice	voice	ENT_8A22639926ED913B0695	photovoice	display_name	photovoice	normalized_substring
source	voice	voice	ENT_8A40925C6F00DC4C7E19	recovery time voice	aliases	recovery time voice	normalized_substring
source	voice	voice	ENT_8A40925C6F00DC4C7E19	recovery time voice	display_name	recovery time voice	normalized_substring
source	voice	voice	ENT_8A426EAFDD833C991249	Voice, age, and BMI averaged per individual	aliases	Voice, age, and BMI averaged per individual	normalized_substring
source	voice	voice	ENT_8A426EAFDD833C991249	Voice, age, and BMI averaged per individual	display_name	Voice, age, and BMI averaged per individual	normalized_substring
source	acoustic	acoustic	ENT_8A4A05D3E3ED15BB9E58	Voice acoustic analysis and ECG	aliases	Voice acoustic analysis and ECG	normalized_substring
source	acoustic	acoustic	ENT_8A4A05D3E3ED15BB9E58	Voice acoustic analysis and ECG	display_name	Voice acoustic analysis and ECG	normalized_substring
source	voice	voice	ENT_8A4A05D3E3ED15BB9E58	Voice acoustic analysis and ECG	aliases	Voice acoustic analysis and ECG	normalized_substring
source	voice	voice	ENT_8A4A05D3E3ED15BB9E58	Voice acoustic analysis and ECG	display_name	Voice acoustic analysis and ECG	normalized_substring
source	vocal	vocal	ENT_8A9E7FE4539ABF60579C	Vocal Training Groups	aliases	Vocal Training Groups	normalized_substring
source	vocal	vocal	ENT_8A9E7FE4539ABF60579C	Vocal Training Groups	display_name	Vocal Training Groups	normalized_substring
source	vocal	vocal	ENT_8AC4B03324E0A094BC04	vocal cord polyp or nodule	aliases	vocal cord polyp or nodule	normalized_substring
source	vocal	vocal	ENT_8AC4B03324E0A094BC04	vocal cord polyp or nodule	display_name	vocal cord polyp or nodule	normalized_substring
source	voice	voice	ENT_8AF30D4886457D793714	hearing voice not heard by other	aliases	hearing voice not heard by other	normalized_substring
source	voice	voice	ENT_8AF30D4886457D793714	hearing voice not heard by other	display_name	hearing voice not heard by other	normalized_substring
source	voice	voice	ENT_8CD452BD260A9995FE97	patient perception of voice	aliases	patient perception of voice	normalized_substring
source	voice	voice	ENT_8CD452BD260A9995FE97	patient perception of voice	display_name	patient perception of voice	normalized_substring
source	vocal	vocal	ENT_8D390710EA3EEF749CCE	vocal scar	aliases	vocal scar	normalized_substring
source	vocal	vocal	ENT_8D390710EA3EEF749CCE	vocal scar	display_name	vocal scar	normalized_substring
source	dysphonia	dysphonia	ENT_8D72EEDD85BC153A2DEE	dysphonia	aliases	dysphonia	normalized_substring
source	dysphonia	dysphonia	ENT_8D72EEDD85BC153A2DEE	dysphonia	display_name	dysphonia	normalized_substring
source	vocal	vocal	ENT_8DAF50DBCACB11DBE411	percepció de l’handicap vocal	aliases	percepció de l’handicap vocal	normalized_substring
source	vocal	vocal	ENT_8DAF50DBCACB11DBE411	percepció de l’handicap vocal	display_name	percepció de l’handicap vocal	normalized_substring
source	voice	voice	ENT_8DB4788699004EAC07AE	new voice technology	aliases	new voice technology	normalized_substring
source	voice	voice	ENT_8DB4788699004EAC07AE	new voice technology	display_name	new voice technology	normalized_substring
source	vocal	vocal	ENT_8DC73C64E60061BD99BB	increased effort when vocalizing	aliases	increased effort when vocalizing	normalized_substring
source	vocal	vocal	ENT_8DC73C64E60061BD99BB	increased effort when vocalizing	display_name	increased effort when vocalizing	normalized_substring
source	voice	voice	ENT_8E6E74745E17A6AEB67B	voice prompt and visual feedback device	aliases	voice prompt and visual feedback device	normalized_substring
source	voice	voice	ENT_8E6E74745E17A6AEB67B	voice prompt and visual feedback device	display_name	voice prompt and visual feedback device	normalized_substring
source	sound	sound	ENT_8EDB873B390280DB0B59	calcaneal quantitative ultrasound T score under -2.5	aliases	calcaneal quantitative ultrasound T score under -2.5	normalized_substring
source	sound	sound	ENT_8EDB873B390280DB0B59	calcaneal quantitative ultrasound T score under -2.5	display_name	calcaneal quantitative ultrasound T score under -2.5	normalized_substring
source	vocal	vocal	ENT_8F1E19DC2B618E6F8115	vocal polyps	aliases	vocal polyps	normalized_substring
source	vocal	vocal	ENT_8F1E19DC2B618E6F8115	vocal polyps	display_name	vocal polyps	normalized_substring
source	vocal	vocal	ENT_8F23C9B71EB6205136D3	vocal apparatus	aliases	vocal apparatus	normalized_substring
source	vocal	vocal	ENT_8F23C9B71EB6205136D3	vocal apparatus	display_name	vocal apparatus	normalized_substring
source	sound	sound	ENT_8F7938A55FF76D29B690	pelvic ultrasound	aliases	pelvic ultrasound	normalized_substring
source	sound	sound	ENT_8F7938A55FF76D29B690	pelvic ultrasound	display_name	pelvic ultrasound	normalized_substring
source	voice	voice	ENT_8F7A8576ED05B46441A7	transient hoarseness of voice	aliases	transient hoarseness of voice	normalized_substring
source	voice	voice	ENT_8F7A8576ED05B46441A7	transient hoarseness of voice	display_name	transient hoarseness of voice	normalized_substring
source	voice	voice	ENT_8F8113CBFAB739947B1A	voice signal	aliases	voice signal	normalized_substring
source	voice	voice	ENT_8F8113CBFAB739947B1A	voice signal	display_name	voice signal	normalized_substring
source	sound	sound	ENT_8FB629FD9C0A3E194E0C	B-mode ultrasound examination	aliases	B-mode ultrasound examination	normalized_substring
source	sound	sound	ENT_8FB629FD9C0A3E194E0C	B-mode ultrasound examination	display_name	B-mode ultrasound examination	normalized_substring
source	voice	voice	ENT_8FBD5EE4EC1E2696FA3E	botulinum toxin-A (Botox) and subsequent voice therapy	aliases	botulinum toxin-A (Botox) and subsequent voice therapy	normalized_substring
source	voice	voice	ENT_8FBD5EE4EC1E2696FA3E	botulinum toxin-A (Botox) and subsequent voice therapy	display_name	botulinum toxin-A (Botox) and subsequent voice therapy	normalized_substring
source	acoustic	acoustic	ENT_8FFE3F1B4134F86D6465	acoustic parameters	aliases	acoustic parameters	normalized_substring
source	acoustic	acoustic	ENT_8FFE3F1B4134F86D6465	acoustic parameters	display_name	acoustic parameters	normalized_substring
source	vocal	vocal	ENT_900BF5BB375B07273870	changing vocal capacity	aliases	changing vocal capacity	normalized_substring
source	vocal	vocal	ENT_900BF5BB375B07273870	changing vocal capacity	display_name	changing vocal capacity	normalized_substring
source	voice	voice	ENT_9037DA259BFCFBB265F0	loss of human voice	aliases	loss of human voice	normalized_substring
source	voice	voice	ENT_9037DA259BFCFBB265F0	loss of human voice	display_name	loss of human voice	normalized_substring
source	vocal	vocal	ENT_90883802B4A683D95D4B	excision of the huge vocal cord polyp with an electronic laryngoscope	aliases	excision of the huge vocal cord polyp with an electronic laryngoscope	normalized_substring
source	vocal	vocal	ENT_90883802B4A683D95D4B	excision of the huge vocal cord polyp with an electronic laryngoscope	display_name	excision of the huge vocal cord polyp with an electronic laryngoscope	normalized_substring
source	vocal	vocal	ENT_909E2518B0B62805816D	polypectomy of vocal fold or excision of vocal nodule	aliases	polypectomy of vocal fold or excision of vocal nodule	normalized_substring
source	vocal	vocal	ENT_909E2518B0B62805816D	polypectomy of vocal fold or excision of vocal nodule	display_name	polypectomy of vocal fold or excision of vocal nodule	normalized_substring
source	vocal	vocal	ENT_916BD71C9539EDB5F83D	glucose-induced changes in vocal fold elasticity	aliases	glucose-induced changes in vocal fold elasticity	normalized_substring
source	vocal	vocal	ENT_916BD71C9539EDB5F83D	glucose-induced changes in vocal fold elasticity	display_name	glucose-induced changes in vocal fold elasticity	normalized_substring
source	vocal	vocal	ENT_9199ADE5B761126906F3	vocal stability	aliases	vocal stability	normalized_substring
source	vocal	vocal	ENT_9199ADE5B761126906F3	vocal stability	display_name	vocal stability	normalized_substring
source	voice	voice	ENT_91BB3E449FDDE640B091	postlaryngectomy voice restoration	aliases	postlaryngectomy voice restoration	normalized_substring
source	voice	voice	ENT_91BB3E449FDDE640B091	postlaryngectomy voice restoration	display_name	postlaryngectomy voice restoration	normalized_substring
source	vocal	vocal	ENT_91E8F98146657F63676B	hyperaemia,edema and discharge of the vocal cords	aliases	hyperaemia,edema and discharge of the vocal cords	normalized_substring
source	vocal	vocal	ENT_91E8F98146657F63676B	hyperaemia,edema and discharge of the vocal cords	display_name	hyperaemia,edema and discharge of the vocal cords	normalized_substring
source	voice	voice	ENT_9255CE72624C427D93BE	improper voice usage	aliases	improper voice usage	normalized_substring
source	voice	voice	ENT_9255CE72624C427D93BE	improper voice usage	display_name	improper voice usage	normalized_substring
source	voice	voice	ENT_931F434689512E30109B	normal voice	aliases	normal voice	normalized_substring
source	voice	voice	ENT_931F434689512E30109B	normal voice	display_name	normal voice	normalized_substring
source	voice	voice	ENT_9326D24A662B8151EBA8	self-reported voice problems in the past three weeks	aliases	self-reported voice problems in the past three weeks	normalized_substring
source	voice	voice	ENT_9326D24A662B8151EBA8	self-reported voice problems in the past three weeks	display_name	self-reported voice problems in the past three weeks	normalized_substring
source	vocal	vocal	ENT_93EEC92F040EBEC7FD25	adding vocal features to demographic characteristic information like age or BMI	aliases	adding vocal features to demographic characteristic information like age or BMI	normalized_substring
source	vocal	vocal	ENT_93EEC92F040EBEC7FD25	adding vocal features to demographic characteristic information like age or BMI	display_name	adding vocal features to demographic characteristic information like age or BMI	normalized_substring
source	voice	voice	ENT_93F80A53158944502270	73 voice-features	aliases	73 voice-features	normalized_substring
source	voice	voice	ENT_93F80A53158944502270	73 voice-features	display_name	73 voice-features	normalized_substring
source	voice	voice	ENT_940936EC074523150DEC	pathologic voices	aliases	pathologic voices	normalized_substring
source	voice	voice	ENT_940936EC074523150DEC	pathologic voices	display_name	pathologic voices	normalized_substring
source	dysphonia	dysphonia	ENT_941D9BB12CBD9EC38256	mutational dysphonia	aliases	mutational dysphonia	normalized_substring
source	dysphonia	dysphonia	ENT_941D9BB12CBD9EC38256	mutational dysphonia	display_name	mutational dysphonia	normalized_substring
source	vocal	vocal	ENT_9473B2647E25EA443761	higher vocal pitch	aliases	higher vocal pitch	normalized_substring
source	vocal	vocal	ENT_9473B2647E25EA443761	higher vocal pitch	display_name	higher vocal pitch	normalized_substring
source	vocal	vocal	ENT_948FBE329B6B3D155E45	optimal phenotypic expression of new vocal fold tissue	aliases	optimal phenotypic expression of new vocal fold tissue	normalized_substring
source	vocal	vocal	ENT_948FBE329B6B3D155E45	optimal phenotypic expression of new vocal fold tissue	display_name	optimal phenotypic expression of new vocal fold tissue	normalized_substring
source	voice	voice	ENT_94A643B7DA76A42CE21C	voice pitch variation	aliases	voice pitch variation	normalized_substring
source	voice	voice	ENT_94A643B7DA76A42CE21C	voice pitch variation	display_name	voice pitch variation	normalized_substring
source	vocal	vocal	ENT_94F28D3F6F9DE95A68D6	adding vocal features to demographic characteristic information like age or BMI	aliases	adding vocal features to demographic characteristic information like age or BMI	normalized_substring
source	vocal	vocal	ENT_94F28D3F6F9DE95A68D6	adding vocal features to demographic characteristic information like age or BMI	display_name	adding vocal features to demographic characteristic information like age or BMI	normalized_substring
